Name,Type,Category,PP,Power,Accuracy,Battle Effect,In-Depth Effect,Secondary Effect,Detailed Effect,Effect Rate,Is Self Z-Move?,Corresponding Z-Move,Z-Move Item,Z-Move Power,Is Z-Move?,Z-Move Required Pokemon,Z-Move Required Moves,Moves that turn into this,Base Critical Hit Rate,Priority,Target,Pokemon Hit,Physical Contact?,Sound Type?,Punch Move?,Snatchable?,Z-Move?,Defrosts When Used?,Hits opposite side in triples?,Reflected?,Blocked?,Copyable?,Status Effects,Stats Altered,Z-Stats Altered,Ignores
Parting Shot,Dark,Other,20,0,100,"With a parting threat, the user lowers the target's Attack and Sp. Atk stats. Then it switches with a party Pokémon.",,Lowers opponent's Attack & Special Attack stats by one stage. Pokémon switches out,Heals the Hit Points of the Pokémon that switches in after this Pokémon,100,TRUE,,Darkinium Z,,FALSE,,,,,0,Any Adjacent,Selected Target,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,,
Pay Day,Normal,Physical,20,40,100,Numerous coins are hurled at the target to inflict damage. Money is earned after the battle.,,User gains money after battle in the main game.,,,FALSE,Breakneck Blitz,,100,FALSE,,,,6.25,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Payback,Dark,Physical,10,50,100,"The user stores power, then attacks. If the user moves after the target, this attack's power will be doubled.",,Doubles damage if user moves after target,,,FALSE,Black Hole Eclipse,,100,FALSE,,,,6.25,0,Any Adjacent,Selected Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Peck,Flying,Physical,35,35,100,The target is jabbed with a sharply pointed beak or horn.,,No effect.,,,FALSE,Supersonic Skystrike,,100,FALSE,,,,6.25,0,All but self,Selected Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,,,,
Perish Song,Normal,Other,5,0,0,"Any Pokémon that hears this song faints in three turns, unless it switches out of battle.",,All Pokémon on the field faint in 3 turns.,Resets all lowered stat modifications,,TRUE,,Normalium Z,,FALSE,,,,,0,All,All,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,
Petal Blizzard,Grass,Physical,15,90,100,The user stirs up a violent petal blizzard and attacks everything around it.,,No effect.,,,FALSE,Bloom Doom,,175,FALSE,,,,6.25,0,All Adjacent,All Adjacent Pokémon,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Petal Dance,Grass,Special,10,120,100,The user attacks the target by scattering petals for two to three turns. The user then becomes confused.,,User uses the same Attack for 2-3 turns then becomes confused.,,,FALSE,Bloom Doom,,190,FALSE,,,,6.25,0,Self,Random Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Phantom Force,Ghost,Physical,10,90,100,"The user vanishes somewhere, then strikes the target on the next turn. This move hits even if the target protects itself.",,"The user is protected the first turn, Attacks the second turn. Hits through Protect",,,FALSE,Never-Ending Nightmare,,175,FALSE,,,,6.25,0,Any Adjacent,Selected Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,
Pin Missile,Bug,Physical,20,25,95,Sharp spikes are shot at the target in rapid succession. They hit two to five times in a row.,,Attacks 2-5 times in a row. 37.5% chance of 2 hits. 37.5% chance of 3 hits. 12.5% chance of 4 hits. 12.5% chance of 5 hits,,,FALSE,Savage Spin-Out,,140,FALSE,,,,6.25,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Play Nice,Normal,Other,20,0,0,"The user and the target become friends, and the target loses its will to fight. This lowers the target's Attack stat.",,Lowers target's Attack by 1 stage.,Boosts Defense by 1 stage,100,TRUE,,Normalium Z,,FALSE,,,,,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,,,
Play Rough,Fairy,Physical,10,90,90,The user plays rough with the target and attacks it. This may also lower the target's Attack stat.,,May lower opponent's Attack one stage.,,10,FALSE,Twinkle Tackle,,175,FALSE,,,,6.25,0,Any Adjacent,Selected Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Pluck,Flying,Physical,20,60,100,"The user pecks the target. If the target is holding a Berry, the user eats it and gains its effect.",,Removes target's Berry and uses its effect,,,FALSE,Supersonic Skystrike,,120,FALSE,,,,6.25,0,All but self,Selected Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,,,,
Poison Fang,Poison,Physical,15,50,100,The user bites the target with toxic fangs. This may also leave the target badly poisoned.,,May induce severe poison.,,50,FALSE,Acid Downpour,,100,FALSE,,,,6.25,0,Any Adjacent,Selected Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Poison Gas,Poison,Other,40,0,90,"A cloud of poison gas is sprayed in the face of opposing Pokémon, poisoning those hit.",,Induces Poison.,Boosts Defense by 1 stage,,TRUE,,Poisonium Z,,FALSE,,,,,0,Adjacent Foes,All Adjacent Foes,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,,
Poison Jab,Poison,Physical,20,80,100,The target is stabbed with a tentacle or arm steeped in poison. This may also poison the target.,,May induce poison.,,30,FALSE,Acid Downpour,,160,FALSE,,,,6.25,0,Any Adjacent,Selected Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Poison:Target,,,
Poison Powder,Poison,Other,35,0,75,The user scatters a cloud of poisonous dust that poisons the target.,,Induces Poison.,Boosts Defense by 1 stage,,TRUE,,Poisonium Z,,FALSE,,,,,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,,
Poison Sting,Poison,Physical,35,15,100,The user stabs the target with a poisonous stinger. This may also poison the target.,,May induce poison.,,30,FALSE,Acid Downpour,,100,FALSE,,,,6.25,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Poison:Target,,,
Poison Tail,Poison,Physical,25,50,100,The user hits the target with its tail. This may also poison the target. Critical hits land more easily.,,Has high critical hit ratio. May induce poison.,,10,FALSE,Acid Downpour,,100,FALSE,,,,12.5,0,Any Adjacent,Selected Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Pollen Puff,Bug,Special,15,90,100,"The user attacks the enemy with a pollen puff that explodes. If the target is an ally, it gives the ally a pollen puff that restores its HP instead.",,Heals if used on an ally.,,,FALSE,Savage Spin-Out,,175,FALSE,,,,6.25,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Pound,Normal,Physical,35,40,100,"The target is physically pounded with a long tail, a foreleg, or the like.",,No effect.,,,FALSE,Breakneck Blitz,,100,FALSE,,,,6.25,0,Any Adjacent,Selected Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Powder,Bug,Other,20,0,100,"The user covers the target in a combustible powder. If the target uses a Fire-type move, the powder explodes and damages the target.",,Damages Pokémon by 25% of max Hit Points if they use a Fire-type move in the turn hit by this Attack,Boosts Special Defense by 2 stages,,TRUE,,Buginium Z,,FALSE,,,,,1,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,,
Powder Snow,Ice,Special,25,40,100,The user attacks with a chilling gust of powdery snow. This may also freeze the opposing Pokémon.,,May induce freeze.,,10,FALSE,Subzero Slammer,,100,FALSE,,,,6.25,0,Adjacent Foes,All Adjacent Foes,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Power Gem,Rock,Special,20,80,100,The user attacks with a ray of light that sparkles as if it were made of gemstones.,,No effect.,,,FALSE,Continental Crush,,160,FALSE,,,,6.25,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Power Split,Psychic,Other,10,0,0,The user employs its psychic power to average its Attack and Sp. Atk stats with those of the target.,,Averages Attack and Special Attack,Boosts Speed by 1 stage,,TRUE,,Psychium Z,,FALSE,,,,,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,
Power Swap,Psychic,Other,10,0,0,The user employs its psychic power to switch changes to its Attack and Sp. Atk stats with the target.,,Switches user's Attack & SP. ATT stat increases with opponent.,Boosts Speed by 1 stage,,TRUE,,Psychium Z,,FALSE,,,,,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Power Trick,Psychic,Other,10,0,0,The user employs its psychic power to switch its Attack stat with its Defense stat.,,Switches user's Attack & Defense stat.,Boosts Attack by 1 stage,,TRUE,,Psychium Z,,FALSE,,,,,0,Self,Self,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Power Trip,Dark,Physical,10,20,100,"The user boasts its strength and attacks the target. The more the user's stats are raised, the greater the move's power.",,Increases damage by 100% for each stage a stat has been increased by the user,,,FALSE,Black Hole Eclipse,,160,FALSE,,,,6.25,0,Any Adjacent,Selected Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Power Whip,Grass,Physical,10,120,85,"The user violently whirls its vines, tentacles, or the like to harshly lash the target.",,No effect.,,,FALSE,Bloom Doom,,190,FALSE,,,,6.25,0,Any Adjacent,Selected Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Power-Up Punch,Fighting,Physical,20,40,100,Striking opponents over and over makes the user's fists harder. Hitting a target raises the Attack stat.,,Raises user's Attack by one stage,,100,FALSE,All-Out Pummeling,,100,FALSE,,,,6.25,0,Any Adjacent,Selected Target,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Precipice Blades,Ground,Physical,10,120,85,The user attacks opposing Pokémon by manifesting the power of the land in fearsome blades of stone.,,No effect.,,,FALSE,Tectonic Rage,,190,FALSE,,,,6.25,0,Adjacent Foes,All Adjacent Foes,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Present,Normal,Physical,15,1,90,"The user attacks by giving the target a gift with a hidden trap. It restores HP sometimes, however.",,May hit or heal the user or the opponent.,,,FALSE,Breakneck Blitz,,100,FALSE,,,,6.25,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Prismatic Laser,Psychic,Special,10,160,100,The user shoots powerful lasers using the power of a prism. The user can't move on the next turn.,,User cannot Attack on the next turn.,,,FALSE,Shattered Psyche,,200,FALSE,,,,6.25,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Protect,Normal,Other,10,0,0,Enables the user to evade all attacks. Its chance of failing rises if it is used in succession.,"If used in succession with other protection moves, its success rate is cut to 33% of what it was, working cumulatively the more it's used. This will prevent damage and effects of almost all possible attacks that would be inflicted upon the user. There are a few moves and abilities which do break through this move The following moves are also unaffected by Protect & Detect: Doom Desire (delayed damage only), Future Sight (delayed damage only), Feint, Hyperspace Fury, Hyperspace Hole, Imprison, Perish Song, Phantom Force, Psych Up, Shadow Force, Transform",Prevents being hit by the opponent's Attack. May fail on successive uses,Resets all lowered stat modifications,,TRUE,,Normalium Z,,FALSE,,,,,4,Self,Self,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Psybeam,Psychic,Special,20,65,100,The target is attacked with a peculiar ray. This may also leave the target confused.,,May induce Confusion,,10,FALSE,Shattered Psyche,,120,FALSE,,,,6.25,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Psych Up,Normal,Other,10,0,0,The user hypnotizes itself into copying any stat change made by the target.,,Copies opponent's stat changes.,Heals the Hit Points of this Pokémon,,TRUE,,Normalium Z,,FALSE,,,,,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Psychic,Psychic,Special,10,90,100,The target is hit by a strong telekinetic force. This may also lower the target's Sp. Def stat.,,May lower opponent's Special Defense one stage.,,10,FALSE,Shattered Psyche,,175,FALSE,,,,6.25,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Psychic Fangs,Psychic,Physical,10,85,100,The user bites the target with its psychic capabilities. This can also destroy Light Screen and Reflect.,"This move will remove any Reflect, Light Screen, Aurora Veil or that is in play on the opponent's team.",Destroys protective barriers.,,,FALSE,Shattered Psyche,,160,FALSE,,,,6.25,0,Any Adjacent,Selected Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Psychic Terrain,Psychic,Other,10,0,0,This protects Pokémon on the ground from priority moves and powers up Psychic-type moves for five turns.,This move creates a terrain that helps Pokémon on the ground for 5 turns. It prevents all Pokémon on the ground from using attacks with increased priority on other Pokémon and boosts the power of Psychic-type moves on grounded Pokémon by 50%,Activates Psychic Terrain,Boosts Special Attack by 1 stage,,TRUE,,Psychium Z,,FALSE,,,,,0,All,Field,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Psycho Boost,Psychic,Special,5,140,90,The user attacks the target at full power. The attack's recoil harshly lowers the user's Sp. Atk stat.,,Lowers user's Special Attack two stages.,,100,FALSE,Shattered Psyche,,200,FALSE,,,,6.25,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Psycho Cut,Psychic,Physical,20,70,100,The user tears at the target with blades formed by psychic power. Critical hits land more easily.,,Has an increased Critical Hit ratio,,,FALSE,Shattered Psyche,,140,FALSE,,,,12.5,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Psycho Shift,Psychic,Other,10,0,100,"Using its psychic power of suggestion, the user transfers its status conditions to the target.",,Gives the target its status condition,Boosts Special Attack by 2 stages,,TRUE,,Psychium Z,,FALSE,,,,,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Psyshock,Psychic,Special,10,80,100,The user materializes an odd psychic wave to attack the target. This attack does physical damage.,,Inflicts physical damage,,,FALSE,Shattered Psyche,,160,FALSE,,,,6.25,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Psystrike,Psychic,Special,10,100,100,The user materializes an odd psychic wave to attack the target. This attack does physical damage.,,Inflicts physical damage,,,FALSE,Shattered Psyche,,180,FALSE,,,,6.25,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Psywave,Psychic,Special,15,1,100,The target is attacked with an odd psychic wave. The attack varies in intensity.,,Inflicts damage equal to 1 to 1.5 x user's level.,,,FALSE,Shattered Psyche,,100,FALSE,,,,6.25,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Pulverizing Pancake,Normal,Physical,1,210,0,"Z-Power brings out the true capabilities of the user, Snorlax. The Pokémon moves its enormous body energetically and attacks the target with full force.",,No effect.,,,FALSE,,Normalium Z,,TRUE,Snorlax,Giga Impact,,6.25,0,Any Adjacent,Selected Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Punishment,Dark,Physical,5,1,100,"The more the target has powered up with stat changes, the greater the move's power.","Punishment has a rather low Base Power to start of with, the game believes that it is 1, which is the value set for attacks that have varying power such as this, Gyro Ball, Fling and so forth. Now, for every boost in stats that the opponent has, the Base Power for Punishment is boosted by 20. This is for Attack, Defense, Special Defense, Special Attack & Speed. For example, if the opponent has used Calm Mind, its Special Attack & Special Defense both will have been raised one level. This would give Punishment a boost of 40 in Base Power each time Calm Mind is used. Many movesets have people utilising this move or other moves such as this and then passing them on through Baton Pass, overall the power soon stacks up giving Punishment a massive boost. However, Punishment's Base Power is capped at 200.",Increases damage inflicted based on the opponent's stat boosts,,,FALSE,Black Hole Eclipse,,160,FALSE,,,,6.25,0,Any Adjacent,Selected Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Purify,Poison,Other,20,0,0,"The user heals the target's status condition. If the move succeeds, it also restores the user's own HP.",,Heals target's Status Condition. Heals user by 25% of maxmum Hit Points,Boosts all stats by 1 stage,,TRUE,,Poisonium Z,,FALSE,,,,,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,
Pursuit,Dark,Physical,20,40,100,The power of this attack move is doubled if it's used on a target that's switching out of battle.,,Inflicts double damage if the opponent is switching out.,,,FALSE,Black Hole Eclipse,,100,FALSE,,,,6.25,0,Any Adjacent,Selected Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Quash,Dark,Other,15,0,100,The user suppresses the target and makes its move go last.,,Target Pokémon moves last in the turn,Boosts Speed by 1 stage,,TRUE,,Darkinium Z,,FALSE,,,,,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Quick Attack,Normal,Physical,30,40,100,The user lunges at the target at a speed that makes it almost invisible. This move always goes first.,,Has increased Speed Priority,,,FALSE,Breakneck Blitz,,100,FALSE,,,,6.25,1,Any Adjacent,Selected Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Quick Guard,Fighting,Other,15,0,0,The user protects itself and its allies from priority moves.,"Unlike Protect, which works on all moves, Quick Guard prevents all effects from moves with a heightened Speed Priority. In addition to that, it also protects all the player's Pokémon on the field rather than just the user. However, even though it blocks all moves with a Speed Priority of 1 or higher. In addition to that, the move Feint will hit through this move, as it does with Protect and Detect.",Protects ally Pokémon from moves with increased Speed Priority,Boosts Defense by 1 stage,,TRUE,,Fightinium Z,,FALSE,,,,,3,All Allies,Ally,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
